throw_id,team_id,fielder_id,fielder_position,thrower_id,thrower_position,receiver_id,receiver_position,exchange_time,throw_pos_x,throw_pos_y,throw_velo_x,throw_velo_y,throw_velo_z,batter_pos_x_at_throw,batter_pos_y_at_throw,batter_velo_at_throw,bounce_pos_x,bounce_pos_y,bounce_velo_x,bounce_velo_y,bounce_velo_z,receiver_pos_x,receiver_pos_y,receiver_dist_from_1b,throw_deflected_by_receiver,start_state,end_state,runs_on_play,batter_result
14416,11,571,1,724,6,729,3,0.633,-0.324136156,124.5401625,47.85792724,-47.03509345,9.178131085,36.83172022,36.69993003,25.9671809,NA,NA,NA,NA,NA,60.95964095,65.54858282,3.29035132,0,1___1,____3,0,out
14418,14,423,1,423,1,534,3,1.7,14.83303384,56.89205244,30.74137536,5.539373652,13.73288353,33.21774755,33.64467264,21.78483689,NA,NA,NA,NA,NA,62.08020963,65.81962025,2.680330912,0,____1,____2,0,out
14419,14,85,4,85,4,534,3,1,42.40489834,137.9674731,18.39898686,-60.98938893,9.357702585,35.51746963,34.40334555,25.7815589,NA,NA,NA,NA,NA,61.57808686,64.66729614,2.303479348,0,____0,____1,0,out
14424,6,241,5,241,5,852,3,1.3,-25.73107941,90.38374763,69.43210433,-20.13201206,9.037432575,31.62124626,33.87283088,25.23491166,NA,NA,NA,NA,NA,61.66093368,64.56913252,2.186131909,0,____1,____2,0,out
14425,6,593,6,39,4,852,3,0.666,1.176270345,121.6536127,48.65186307,-43.20460485,5.749414993,35.32531948,35.05853293,27.82089808,NA,NA,NA,NA,NA,62.92585812,66.69082534,3.133585064,0,1___0,____2,0,out
14427,6,39,4,39,4,852,3,1.467,41.33456507,145.8325256,17.38461755,-54.80435972,7.765273474,30.91698606,32.50867565,21.32467365,NA,NA,NA,NA,NA,64.1255635,65.31254678,1.742086952,0,1___2,____3,0,out
14429,6,39,4,566,6,103,3,0.6,3.496265829,125.6081707,51.89343601,-55.97929955,3.911619097,45.58626982,45.84865323,25.2418906,NA,NA,NA,NA,NA,59.18969434,64.15833498,4.480047701,0,1___1,____3,0,out
14435,13,760,6,537,4,408,3,0.6,-1.056975357,120.7227849,56.90912344,-49.42737036,8.439072823,47.1635697,47.20599321,29.07321947,NA,NA,NA,NA,NA,59.67071228,65.14536433,4.24493189,0,12__0,1_3_1,0,first
14436,13,581,5,581,5,408,3,1.434,-92.3348936,85.46384708,76.95865281,-8.43239813,6.549322349,31.12622881,33.45818123,28.93630096,49.06024446,66.05252057,46.73846081,-9.033835856,6.229451376,121.9808299,95.48078418,66.46471437,0,____0,1___0,0,first
14439,12,625,4,625,4,536,3,1.7,70.50629986,130.1638971,-4.940652856,-62.43805251,11.4663702,35.21675471,32.49948902,24.4082679,NA,NA,NA,NA,NA,61.57020316,66.08034859,3.199945206,0,____1,____2,0,out
14441,8,26,5,26,5,863,3,1.666,-37.54837646,104.6935563,72.59964033,-27.49786111,9.624414518,30.50456952,32.96664585,19.71079822,NA,NA,NA,NA,NA,60.69779853,63.84699481,2.949112555,0,____2,____3,0,out
14443,8,143,4,143,4,863,3,0.9,68.66497518,125.1964937,-4.333524213,-54.0218577,7.024336766,28.73208946,32.0354887,20.03954839,NA,NA,NA,NA,NA,61.26342703,65.0290488,2.752596281,0,____0,____1,0,out
14445,8,833,6,833,6,863,3,0.967,3.253231273,122.7039742,44.8670621,-46.68108142,7.41450476,30.52831576,25.29947254,22.11814283,NA,NA,NA,NA,NA,60.57560809,63.8754426,3.073064667,0,1___1,____3,0,out
14447,12,549,4,549,4,536,3,0.8,14.12261026,147.0470975,32.58709828,-55.3946886,12.28569329,30.42735446,30.02885137,27.91277167,NA,NA,NA,NA,NA,61.13072793,64.56799062,2.675141267,0,1___2,____3,0,out
14450,12,107,5,549,4,536,3,0.667,-1.103527831,123.1130505,49.94611142,-47.64862234,8.405544625,35.3011613,33.79294263,26.54473592,NA,NA,NA,NA,NA,59.75145694,64.63516091,4.013584133,0,1___1,____3,0,out
14451,12,107,5,107,5,536,3,1.434,-85.43890097,97.49954897,76.78631541,-16.42557201,11.9531318,29.06886084,27.91573199,25.46017563,NA,NA,NA,NA,NA,63.7553097,59.96037125,3.681057781,0,____1,____2,0,out
14453,4,240,5,240,5,397,3,0.867,-44.91211849,63.89432165,67.4266025,0.478627926,13.01353603,31.82017976,32.16804935,26.0773394,NA,NA,NA,NA,NA,62.56046817,62.7416859,1.403857537,0,_2__0,_2__1,0,out
14454,4,580,4,580,4,397,3,1.6,75.13503054,133.5599218,-11.07734306,-63.532705,5.324446545,37.32600994,37.44583109,25.4878952,NA,NA,NA,NA,NA,63.64570698,65.61906162,1.979460699,0,_2__2,____3,0,out
14455,4,599,2,599,2,397,3,1.2,8.870488633,18.68911624,40.18258423,35.72377777,8.151439733,30.96705811,32.78410655,26.24406996,NA,NA,NA,NA,NA,62.24883539,63.31546849,1.42804859,0,____0,____1,0,out
14456,4,580,4,580,4,397,3,1.634,19.30385537,122.8091589,42.91337683,-56.2509011,4.595273821,38.34104977,38.26729955,22.55232485,NA,NA,NA,NA,NA,63.01765233,65.23457813,1.711944527,0,____2,____3,0,out
14457,4,580,4,580,4,397,3,1.167,-1.852989013,153.0175038,46.90647416,-59.72204668,8.03712487,33.5918356,34.93579085,27.23023092,NA,NA,NA,NA,NA,60.85478235,66.69512039,4.134175689,0,____0,____1,0,out
14458,4,623,1,623,1,397,3,0.966,60.51724607,52.02346605,-25.3435685,33.65780024,16.77068167,6.205793416,5.113622311,8.397195579,NA,NA,NA,NA,NA,60.8191723,65.45582458,3.354624397,0,1___0,____2,0,out
14461,11,724,5,724,5,729,3,1.333,-58.61062628,97.80560433,72.95473868,-17.7038523,9.737592375,28.82140099,29.74438456,23.39325317,NA,NA,NA,NA,NA,61.97437718,64.56902991,1.9070454,0,____0,____1,0,out
14462,11,724,5,724,5,729,3,0.9,-58.57198368,73.77920902,78.46639074,-3.059714454,8.394334303,32.21774067,33.39175939,25.15685661,NA,NA,NA,NA,NA,60.74767266,66.72932488,4.231978204,0,____1,____2,0,out
14464,6,39,4,39,4,103,3,0.633,0.824167817,147.91451,31.58848835,-46.7401894,12.95955324,24.71629748,26.92194824,26.28419953,NA,NA,NA,NA,NA,58.9622846,62.42160487,4.833312845,0,____0,____1,0,out
14465,6,566,6,566,6,103,3,0.6,-3.279382946,112.0270849,63.26919064,-41.01611628,4.7263622,41.31292946,43.75484853,30.40949431,NA,NA,NA,NA,NA,61.07477416,64.36213808,2.664663367,0,____1,____2,0,out
14467,6,551,1,551,1,103,3,1.434,-16.88267051,52.40022127,42.09693988,5.713833772,15.45652323,28.74434304,29.21470553,20.61312939,NA,NA,NA,NA,NA,64.33946238,64.70733109,1.276644271,0,____2,____3,0,out
14469,1,201,5,201,5,514,3,0.566,-32.75355699,46.98255399,67.85900809,16.53485838,4.926185739,39.33460724,40.85983845,26.47248686,NA,NA,NA,NA,NA,58.88669581,63.3933444,4.759290191,0,1___0,_2__1,0,out
14470,1,813,6,813,6,514,3,1.866,-34.18440756,110.5791535,76.27680824,-31.51124192,3.734771081,37.86181187,38.26659363,25.58667637,NA,NA,NA,NA,NA,59.89775519,64.37000951,3.812474619,0,____2,____3,0,out
14474,1,314,4,314,4,514,3,0.771,-16.40453544,157.2034316,35.03457015,-41.42375021,7.626927082,NA,NA,NA,44.58684738,83.19624395,17.91065921,-24.13691909,7.851626367,NA,NA,NA,0,____0,1___0,0,first
14475,1,76,9,76,9,514,3,1.6,77.27700699,254.8094183,-2.604325562,-84.47752508,3.30115018,18.45707919,17.69983231,9.697421403,70.91288939,126.287191,-3.638384329,-49.34185479,7.940623664,66.22176125,64.14927279,2.631968722,0,1___0,1___1,0,out
14476,1,314,4,314,4,514,3,0.5,44.48228575,98.90293247,14.7903621,-30.82964868,10.10413488,41.03114316,40.61515301,28.2081952,NA,NA,NA,NA,NA,60.55131156,64.03316657,3.113274106,0,____0,____1,0,out
14477,1,314,4,314,4,514,3,1.134,50.25919736,128.0050181,11.86317142,-58.57299117,6.933608457,37.30790213,37.3632489,27.94488297,NA,NA,NA,NA,NA,61.70360417,63.62268759,1.936080095,0,____1,____2,0,out
14482,9,407,4,407,4,116,3,0.6,41.16254074,126.0477722,18.73684279,-50.52049982,11.64639242,33.79322245,33.8426761,26.8863438,NA,NA,NA,NA,NA,61.39603762,64.4536087,2.386673789,0,____0,____1,0,out
14486,9,601,4,601,4,584,3,1.767,68.70750313,114.5472871,-5.898728553,-55.48110733,4.500031535,42.73145094,43.3368042,25.1191566,NA,NA,NA,NA,NA,63.88103897,64.97972422,1.361687588,0,1___0,_2__1,0,out
14488,9,601,4,601,4,584,3,1.266,78.52680533,109.6966357,-16.93723478,-48.18196113,6.586120103,38.38535784,38.1838799,20.96653095,NA,NA,NA,NA,NA,64.04615249,65.52640764,1.930098628,0,____0,____1,0,out
14492,15,313,5,313,5,568,3,1.834,-51.43773196,51.20115705,79.21270458,9.036949415,7.821222553,37.97715049,39.71268055,27.88152472,NA,NA,NA,NA,NA,59.40772399,62.24329621,4.456293852,0,1_3_0,_2__2,0,out
14494,15,87,9,745,4,568,3,1.934,101.8841189,101.3142553,-20.64721208,-25.64311963,9.867958109,-0.417763837,127.0024328,4.718776586,NA,NA,NA,NA,NA,76.25830389,66.99145075,13.0562729,0,1___0,_23_0,0,second
14495,15,313,5,313,5,568,3,1.267,-33.59495433,96.81062478,73.35466629,-23.53567345,8.531942036,37.26139523,37.42052628,25.96336178,NA,NA,NA,NA,NA,61.42123772,63.94989669,2.239967543,0,____1,____2,0,out
14496,14,662,5,662,5,534,3,0.533,-28.89644456,53.16723605,69.27289876,12.22394094,8.390407952,36.17066727,38.20090244,28.2716501,NA,NA,NA,NA,NA,59.86951518,63.67151884,3.770230159,0,____0,____1,0,out
14498,15,592,6,592,6,568,3,0.767,28.54249528,150.3754436,26.09034506,-60.07251409,10.77041496,33.64899142,29.89611601,26.50041754,NA,NA,NA,NA,NA,60.73217722,65.53204481,3.469074156,0,1___2,____3,0,out
14499,14,85,4,85,4,534,3,0.8,50.47987412,118.8220752,11.03850844,-53.81421201,8.056418023,38.58754277,39.21701749,24.88829147,NA,NA,NA,NA,NA,61.31351136,64.61902094,2.523882222,0,____1,____2,0,out
14501,14,340,1,340,1,534,3,2.3,27.78924342,57.46045082,29.11406776,6.307100009,10.48752239,37.6921948,37.4922903,27.69160135,NA,NA,NA,NA,NA,62.66693039,65.64396221,2.227898738,0,____0,____1,0,out
14502,14,246,6,246,6,534,3,1.3,-26.01893144,120.5818371,58.93375583,-34.6964968,8.205234508,26.43860102,28.41227629,20.84136864,NA,NA,NA,NA,NA,61.30247299,63.6219762,2.337203842,0,____2,____3,0,out
14505,8,26,4,26,4,863,3,1.5,36.19288377,130.9381198,24.63674167,-54.30357464,6.942828593,37.00418543,39.26421835,27.67638251,NA,NA,NA,NA,NA,61.22350284,64.75812311,2.662451159,0,____0,____1,0,out
14506,8,833,6,833,6,863,3,1.066,-5.750281433,157.0325374,47.76687213,-58.60742334,7.007036673,36.23810658,35.53269259,26.76067893,NA,NA,NA,NA,NA,61.72202197,66.24537835,3.235300933,0,____0,____1,0,out
14507,12,337,6,337,6,536,3,0.967,-7.976250288,143.7003674,54.89702797,-53.61879013,7.593349373,32.04619147,27.46319215,23.44489916,NA,NA,NA,NA,NA,61.58216643,65.56151856,2.815458517,0,____0,____1,0,out
14509,12,107,5,107,5,536,3,1.3,-67.3296105,92.14087221,76.8755423,-14.05281324,8.308503153,32.08332012,33.1497255,25.97665008,NA,NA,NA,NA,NA,60.74790505,63.89497508,2.902958917,0,____1,____2,0,out
14511,8,282,8,833,6,863,3,3.1,2.370501773,130.9136895,1.137239783,-23.62445197,13.51217992,-2.108660599,126.2681213,1.750591755,NA,NA,NA,NA,NA,6.152293212,79.24034119,59.56655463,0,123_2,_2__2,3,second
14513,12,736,4,736,4,536,3,2.1,60.97031704,117.972879,4.308847572,-55.3667418,7.414647274,47.69320018,47.47592661,27.64670002,NA,NA,NA,NA,NA,60.67344259,65.71219267,3.618528509,0,____2,____3,0,out
14514,8,48,5,48,5,863,3,1,-27.96448395,60.53868088,72.90953398,9.304716491,4.326712258,44.6016333,44.16936553,29.66277533,NA,NA,NA,NA,NA,60.32468434,65.37342339,3.740968052,0,1___1,12__1,0,first
14515,8,833,6,833,6,863,3,0.633,-47.04233103,117.6200308,78.98244962,-37.99937192,4.889776333,34.33788289,34.43821529,27.95240955,NA,NA,NA,NA,NA,59.67668348,63.94456449,3.974642884,0,____0,____1,0,out
14516,12,337,6,337,6,536,3,1.033,-13.57815218,140.8271467,58.11771327,-54.33812835,9.777616353,37.27677148,36.82059385,27.63979901,NA,NA,NA,NA,NA,59.76938247,63.99410769,3.886429201,0,____0,____1,0,out
14517,8,48,5,48,5,863,3,1,-51.3064377,95.92739475,77.29922315,-17.19036925,9.576946969,36.33940583,35.11829591,27.97566698,NA,NA,NA,NA,NA,60.90078066,64.90650839,3.017651171,0,1___2,____3,0,out
14519,8,833,6,833,6,863,3,0.567,-28.39521744,85.74646745,70.44319147,-18.06337122,7.059123481,41.79195866,42.14102274,28.87377757,NA,NA,NA,NA,NA,59.55224738,62.48442966,4.247467251,0,____1,____2,0,out
14521,5,182,6,182,6,766,3,0.9,23.39129385,101.5819053,44.95603582,-43.53099686,1.377740835,40.80019507,41.60983388,29.81367075,NA,NA,NA,NA,NA,60.41341068,64.31305472,3.295738365,0,12__0,__3_2,0,out
14522,5,678,5,678,5,766,3,1.934,-62.37346432,83.85026281,80.52930668,-12.4084973,10.93189636,32.66087587,33.81916169,25.24892661,NA,NA,NA,NA,NA,58.74229036,62.37193087,5.058730452,1,____0,1___0,0,first
14525,5,530,1,530,1,766,3,0.967,35.53227681,46.08988807,26.22716812,18.08071204,5.454393267,42.61783515,42.49969621,28.58282375,NA,NA,NA,NA,NA,60.45463184,64.69321244,3.354722837,0,____1,____2,0,out
14526,5,182,6,182,6,766,3,1.234,-32.87500392,137.1124858,51.30674426,-37.10868428,13.23840493,31.06129265,31.29999979,25.38942305,NA,NA,NA,NA,NA,60.92635802,65.61761258,3.357712165,0,____2,____3,0,out
14531,4,240,5,697,4,397,3,0.634,-6.086612769,122.5137714,45.00053442,-35.56024275,8.238387162,38.60018476,38.6915921,26.61424601,NA,NA,NA,NA,NA,60.58065006,66.88019765,4.456303866,0,1___1,____3,0,out
14532,4,240,5,240,5,397,3,1.667,-29.24406344,84.88690625,67.23375019,-13.15196985,8.782583817,34.14668277,34.25657533,25.59058871,NA,NA,NA,NA,NA,61.25960211,64.93880185,2.711519446,0,_2__0,_2__1,0,out
14533,4,240,5,240,5,397,3,0.733,-36.42256128,68.13568282,71.15252036,-2.757961132,8.473398507,38.33489062,38.21255482,26.61820563,NA,NA,NA,NA,NA,59.11069163,64.4245587,4.59643866,0,1___0,_2__1,0,out
14534,4,793,2,793,2,397,3,0.633,14.77588641,20.53308027,43.82409794,44.73183363,1.048616597,39.41737563,39.78811303,26.14986947,NA,NA,NA,NA,NA,62.41297593,64.78622622,1.679094982,0,_2__1,__3_2,0,out
14535,7,730,9,730,9,615,3,1.4,98.46829765,175.2985313,-31.7847694,-60.72812268,11.80266228,62.08871191,63.71674584,7.70803546,NA,NA,NA,NA,NA,29.10144376,56.35093583,35.29886293,0,__3_1,__3_2,0,out
14538,7,769,4,757,6,615,3,0.634,2.963731655,123.969933,57.9980119,-55.99451024,4.557109621,49.40048336,51.13029362,27.50066342,NA,NA,NA,NA,NA,62.09926765,66.36905466,3.134090294,0,1_3_1,1___2,1,first
14540,3,16,4,16,4,816,3,1.3,31.8194901,134.0010657,27.96984742,-60.08638293,7.565410199,31.90723414,34.12618332,22.85083415,NA,NA,NA,NA,NA,61.18141321,64.71135905,2.681674535,0,____0,____1,0,out
14541,3,86,1,86,1,816,3,0.7,-23.30966732,37.45560487,69.23741467,27.60262277,5.895766876,43.14304165,44.34436826,28.03927293,NA,NA,NA,NA,NA,59.30923901,64.5947193,4.434450224,0,____0,1___0,0,first
14542,7,769,4,757,6,615,3,0.566,3.655417724,124.1875677,57.64453714,-59.6802923,5.331655635,43.24114904,42.48942247,26.81382885,NA,NA,NA,NA,NA,61.8187078,65.58232113,2.662669955,0,12__1,____3,0,out
14543,7,757,6,757,6,615,3,1.6,-0.582667225,123.4850772,61.49623441,-53.12299868,5.902789326,48.23891361,50.20968774,28.19135067,NA,NA,NA,NA,NA,62.01763312,66.53291109,3.316926201,0,1___0,1___1,0,first
14545,7,769,4,757,6,615,3,0.7,-0.204541389,124.6254841,54.08366855,-45.94981725,8.603128932,38.97057649,41.19899615,25.11527949,NA,NA,NA,NA,NA,62.61467881,66.35308802,2.900594052,0,1___1,____3,0,out
14546,3,476,5,476,5,474,3,1.5,-46.14397665,78.01629695,74.83262702,-6.174099453,6.352661118,30.21220501,29.76142326,22.9896522,NA,NA,NA,NA,NA,61.45128422,66.14494608,3.326481389,0,____0,____1,0,out
14547,3,332,6,332,6,816,3,0.833,-74.76709606,117.8616513,60.64711987,-25.19025792,14.90307166,24.35917322,25.92563802,27.14746396,NA,NA,NA,NA,NA,53.97665775,59.93287784,10.34951775,0,____1,1___1,0,first
14548,3,16,4,16,4,816,3,0.8,5.841222596,112.8180582,44.91424148,-42.26009582,8.511731005,35.94038007,37.97555942,20.56827449,NA,NA,NA,NA,NA,59.95624163,63.29732494,3.699238307,0,1___0,_2__1,0,out
14549,7,712,1,712,1,615,3,2.667,9.202882157,59.35720369,33.71300439,4.441953542,10.10942735,30.51797934,31.52064534,23.40273103,NA,NA,NA,NA,NA,60.9543339,64.73397864,2.899715751,0,____0,____1,0,out
14550,7,711,5,711,5,290,3,1.5,-78.51716248,101.8015713,84.53487834,-14.68918949,6.335664019,29.19115992,30.07887196,28.62668575,51.6124316,69.43513116,45.88260312,-15.7883318,8.55751205,59.49870357,65.1669912,4.413615415,0,____2,____3,0,out
14551,7,711,5,711,5,290,3,0.7,-57.05489231,55.04561323,76.37836915,5.980234923,11.70278116,37.71616649,38.48722558,27.60142535,NA,NA,NA,NA,NA,59.98277153,62.58357359,3.806268962,0,____0,1___0,0,first
14552,7,828,4,828,4,615,3,1.567,26.96429824,141.4085833,30.47019601,-62.7868055,6.118089553,31.40642797,32.09588297,25.39180552,NA,NA,NA,NA,NA,63.1102621,65.92292937,2.343876166,0,1___2,____3,0,out
14554,3,717,4,717,4,816,3,1.333,34.63685208,141.6164421,26.33298644,-64.3641389,7.695998599,37.33998602,37.27162007,27.61243886,NA,NA,NA,NA,NA,61.37685598,64.79448576,2.540431943,0,____0,____1,0,out
14555,7,757,6,757,6,290,3,1.366,-29.82906024,130.26615,71.48370912,-50.04375772,6.863363967,37.15094626,37.51560878,27.48734644,NA,NA,NA,NA,NA,60.63167676,63.54016625,3.009576938,0,____2,____3,0,out
14557,3,287,6,287,6,816,3,1.433,-30.30843844,121.5428813,64.2400603,-39.48114709,7.81259942,29.07472972,29.07282901,24.3014797,NA,NA,NA,NA,NA,60.1083649,62.82978585,3.622914537,0,____2,____3,0,out
14558,3,476,5,476,5,816,3,1.766,-56.16556342,86.71696308,75.65878345,-12.01237193,8.786565028,24.33861363,25.37102368,22.9142949,NA,NA,NA,NA,NA,60.62888612,63.14304505,3.051399217,0,_2__1,_2__2,0,out
14561,7,757,6,757,6,615,3,0.9,-78.51065814,124.4003228,78.2857943,-27.54750925,6.555236947,29.76885429,31.47848005,26.61922826,53.2124642,75.77841196,43.82232557,-18.29669917,8.04559092,97.73730028,90.14131465,43.18556234,0,____2,1___2,0,first
14563,2,396,5,396,5,695,3,0.867,-23.82150744,84.27380597,73.69804281,-13.52316554,9.192941989,37.96179292,35.88391823,26.88860521,NA,NA,NA,NA,NA,61.29356433,64.3912832,2.463522653,0,____0,____1,0,out
14564,2,576,4,576,4,695,3,1.167,46.85256482,132.5451296,12.88659475,-68.25542306,8.907107686,31.70077922,35.24778771,26.37121554,NA,NA,NA,NA,NA,60.4388794,64.18709509,3.24721695,0,1___2,____3,0,out
14565,2,576,4,576,4,695,3,1.767,53.54893547,124.0288648,8.258022121,-66.62341965,10.57383415,40.41362027,40.2941407,29.1835715,NA,NA,NA,NA,NA,61.04756082,64.64019827,2.77847023,0,____2,____3,0,out
14567,10,391,5,391,5,46,3,1.933,-51.92832812,82.60565147,75.62368839,-10.97147839,8.741662678,24.79694658,25.65547961,20.05223434,NA,NA,NA,NA,NA,61.01833192,63.23920145,2.651683927,0,____0,____1,0,out
14568,10,814,6,814,6,46,3,0.667,-4.247424501,103.7735111,58.29183339,-34.47919568,7.854337426,39.08807464,37.56003277,26.47559982,NA,NA,NA,NA,NA,59.99916758,63.07530211,3.683920053,0,____0,____1,0,out
14569,10,406,4,814,6,46,3,0.566,1.907674368,119.7808855,57.82558435,-46.64999535,4.29513826,42.68887448,44.51713296,28.43243395,NA,NA,NA,NA,NA,60.75786072,64.76583835,3.094005544,0,123_1,____3,0,out
14570,10,77,2,77,2,46,3,0.733,-0.986683554,26.33224432,53.83837455,32.62356817,11.16263326,31.85792577,33.79774798,20.43395844,NA,NA,NA,NA,NA,62.61130831,63.52589469,1.034570554,0,____2,____3,0,out
14571,10,406,4,406,4,46,3,2.033,70.44467994,125.7300765,-5.155928544,-51.59031324,9.138096656,30.89590396,29.3378001,19.74945577,NA,NA,NA,NA,NA,61.26551419,64.61554227,2.566861031,0,____1,____2,0,out
14573,10,406,4,406,4,46,3,1.033,64.20675391,129.8903088,0.993218882,-48.02427668,10.20872342,32.36252251,31.65760975,22.90744221,NA,NA,NA,NA,NA,61.84999741,66.08297691,3.028655586,0,_2__1,__3_2,0,out
14574,10,406,4,406,4,46,3,0.734,32.3315522,106.9309942,32.87513235,-43.74003094,5.551351542,36.8758246,37.42964771,22.94660601,NA,NA,NA,NA,NA,61.37235862,63.81015301,2.273656749,0,____1,____2,0,out
14575,2,460,9,460,9,695,3,0.967,145.9807218,178.4499117,-60.34937074,-67.71535859,12.73882898,55.07852641,45.54119894,4.988702058,NA,NA,NA,NA,NA,38.70921503,45.93571627,30.57699254,0,_23_0,_23_1,0,out
14578,10,34,1,34,1,334,3,1.433,3.68989167,52.10296068,45.22832921,8.416191647,7.277387453,30.2873083,30.31540414,26.84318679,NA,NA,NA,NA,NA,61.34870662,64.45146011,2.430501969,0,_2__2,____3,0,out
14581,10,391,5,391,5,334,3,0,-34.09498648,84.83605864,65.99857222,-10.50729235,12.32720228,20.90748648,23.29481478,23.42841161,NA,NA,NA,NA,NA,61.92673968,64.70040446,2.01474813,0,_2__0,_2__1,0,out
14582,10,34,1,34,1,334,3,0.633,-28.8879061,43.56815438,57.38357722,20.39913104,1.282405338,29.15259196,31.06597799,28.23931838,15.53947251,58.21177707,43.37915805,13.0393471,6.135532212,60.40908826,66.72434484,4.466750476,0,____0,____1,0,out
14583,6,566,6,566,6,103,3,1.067,-16.40984361,138.9538637,52.98867821,-50.07672096,10.40268506,36.18336238,34.70103668,26.84629901,NA,NA,NA,NA,NA,60.3970054,63.20544338,3.271542071,0,_2__0,__3_1,0,out
14584,11,699,8,699,8,729,3,0.833,123.8817202,322.9219388,-41.26614167,-65.5208239,13.9185985,56.35209597,87.09831622,25.40478967,17.98648152,165.9369973,-18.38120022,-22.25752099,10.27869922,-8.894564493,134.8744245,101.6641789,0,____1,_2__1,0,second
14585,6,566,6,566,6,103,3,1.467,-12.75324499,151.9519595,50.30644097,-51.78959838,8.147981026,27.85521404,29.6577025,22.90290848,NA,NA,NA,NA,NA,60.53835772,65.48128372,3.606872406,0,__3_2,____3,0,out
14587,11,655,6,655,6,729,3,0.667,-18.77906567,144.0917559,44.6775553,-43.0619097,14.1729729,27.76952221,27.03284678,26.788224,NA,NA,NA,NA,NA,59.71870807,65.89872214,4.525158631,0,____1,____2,0,out
14589,6,241,5,241,5,103,3,0.567,-35.90927694,49.15866279,65.05830932,15.57718287,5.862278811,43.0908757,44.36881599,28.28171223,52.0422887,66.71405892,36.36751031,5.31428358,11.54036176,59.41916793,64.96769854,4.424471974,0,____2,1___2,0,first
14590,11,708,5,708,5,729,3,2.166,-61.08008855,110.387711,77.26969877,-19.96700602,-1.192739775,44.26707706,43.96233729,29.82607771,5.678546881,91.25520222,50.3033724,-16.90976331,7.211394916,63.30389452,70.57578793,6.944297311,0,____0,1___0,0,first
14595,11,708,5,708,5,729,3,1.767,-50.50119103,89.25784616,78.02190503,-13.56872212,6.916018336,27.27403327,28.47390694,19.7988097,NA,NA,NA,NA,NA,62.25813509,65.23903047,2.11343763,0,_2__1,_2__2,0,out
14597,1,813,6,813,6,514,3,1.567,-29.56530083,114.7969678,71.3300433,-36.14978627,6.496272478,34.18339223,35.91633159,24.44705455,NA,NA,NA,NA,NA,60.24123585,63.62397208,3.39841044,0,____0,____1,0,out
14598,1,314,4,314,4,451,3,1.366,11.11891829,137.5743917,43.88439901,-58.86029517,5.083021022,31.95515167,32.85348065,27.47673509,NA,NA,NA,NA,NA,62.79790898,66.02221114,2.526904798,0,_2__2,____3,0,out
14600,1,314,4,314,4,451,3,0.7,35.57917714,96.81267986,28.0072993,-35.94506177,3.126962979,47.44636497,47.74621727,30.96216562,NA,NA,NA,NA,NA,62.14526704,66.10295439,2.881167448,0,1___1,_2__2,0,out
14602,1,726,5,726,5,514,3,1.367,-44.94769657,104.9361778,61.33418919,-20.73546959,11.19980416,20.35560751,23.69777107,19.82136171,NA,NA,NA,NA,NA,60.01447983,64.13422976,3.658718273,0,____1,____2,0,out
14603,1,726,5,726,5,451,3,1.1,-65.85922238,74.3093755,77.200479,-5.97608438,9.880128456,30.36873616,31.11299483,27.68835305,NA,NA,NA,NA,NA,63.06446531,61.09644352,2.607391239,0,____1,____2,0,out
14606,9,116,4,116,4,13,3,1.433,53.52762843,128.8278433,8.531732783,-54.0699531,8.884845484,31.861722,29.13263276,21.46072253,NA,NA,NA,NA,NA,61.15505479,64.63452163,2.676352868,0,____0,____1,0,out
14610,13,688,6,688,6,687,3,1.167,-22.60024622,92.42764795,69.40923657,-22.3782721,7.753803252,35.42762916,36.0793027,26.99411354,NA,NA,NA,NA,NA,59.87933064,63.43522033,3.765830377,0,_2__2,____3,0,out
14611,13,352,1,352,1,687,3,1.5,-7.156388365,46.13487915,43.70214326,15.02570099,7.805791389,35.78859142,38.51535208,24.84501365,NA,NA,NA,NA,NA,61.08153162,66.46744351,3.813188589,0,____0,____1,0,out
14613,9,269,6,269,6,13,3,1.833,-13.34210724,136.7994182,54.61069515,-51.45038813,4.358175085,28.48142736,26.98393734,19.30150317,NA,NA,NA,NA,NA,59.87762023,63.11649702,3.798185996,0,____2,____3,0,out
14614,13,687,5,687,5,408,3,1,-43.82260302,63.9827711,69.98316598,-2.304155308,10.79592346,29.79572873,31.08212522,23.38046969,NA,NA,NA,NA,NA,59.74761656,61.67225536,4.360974754,0,____2,____3,0,out
14615,13,537,4,537,4,408,3,1.166,25.61415158,136.565541,30.69117215,-58.94589566,10.71089869,29.73027189,29.27460697,22.10685355,NA,NA,NA,NA,NA,61.32594932,64.13870047,2.366879412,0,____0,____1,0,out
14616,9,472,1,472,1,13,3,0.3,15.71957786,61.672477,34.97289839,2.634276953,7.666989006,40.97751664,41.03043345,29.08622766,53.25741469,64.4775723,22.72205114,1.283947191,5.728113937,59.76299981,62.78109244,3.970536727,0,____1,____2,0,out
14617,9,472,1,472,1,13,3,2.333,-0.731432502,53.30396997,54.46387686,10.5489232,8.373580654,24.86467307,29.92098972,18.5390639,NA,NA,NA,NA,NA,61.68975416,63.69125387,1.950539938,0,_2__0,_2__1,0,out
